year,paper,paper_links,paper_data
2019,Activity Regularization for Continual Learning,['https://www.semanticscholar.org/paper/Activity-Regularization-for-Continual-Learning-Pham-Hoi/0715febecadf81fed5881ae013440431d85aecb3'],[{'Citations': '0'}]
2019,Empirical Study of Easy and Hard Examples in CNN Training,['https://www.semanticscholar.org/paper/Empirical-Study-of-Easy-and-Hard-Examples-in-CNN-Kishida-Nakayama/4ac7616b73833e3af9652f5120e3eb7378f86990'],[{'Citations': '0'}]
2019,Improving machine classification using human uncertainty measurements,['https://www.semanticscholar.org/paper/Improving-machine-classification-using-human-Battleday-Peterson/1806e80c5b977401ce9adfd83c371aba3b17d1f6'],[{'Citations': '0'}]
2019,Policy Optimization via Stochastic Recursive Gradient Algorithm,['https://www.semanticscholar.org/paper/Policy-Optimization-via-Stochastic-Recursive-Yuan-Li/d06cae99cae2b95478a55eb184882acfdad292dd'],"[{'Citations': '3', 'Highly Influenced Papers': '1', 'Cite Methods': '2', 'Cite Background': '1'}]"
2019,Discriminative Active Learning,['https://www.semanticscholar.org/paper/Discriminative-Active-Learning-Gissin-Shalev-Shwartz/e900e21f2d1b49633394913ff8b1e585469806e6'],"[{'Citations': '17', 'Highly Influenced Papers': '3', 'Cite Background': '13', 'Cite Methods': '4', 'Cite Results': '2'}]"
2019,Robustness and Equivariance of Neural Networks,['https://www.semanticscholar.org/paper/Robustness-and-Equivariance-of-Neural-Networks-Deshpande-Kamath/e69f50aff15df96efcf9f665c3d4f196d749ec2a'],[{'Citations': '0'}]
2019,Knowledge Distillation from Few Samples,['https://www.semanticscholar.org/paper/Knowledge-Distillation-from-Few-Samples-Li-Li/c951998e95ba8066569ae36c33c28d65f2ff92c5'],"[{'Citations': '7', 'Cite Background': '3', 'Cite Methods': '2'}]"
2019,An Automatic Operation Batching Strategy for the Backward Propagation of Neural Networks Having Dynamic Computation Graphs,['https://www.semanticscholar.org/paper/An-Automatic-Operation-Batching-Strategy-for-the-of-Qiao-Taura/29ec39f28c21419147d4552ae0ce86d6d2573285'],[{'Citations': '0'}]
2019,Graph Learning Network: A Structure Learning Algorithm,['https://www.semanticscholar.org/paper/Graph-Learning-Network%3A-A-Structure-Learning-Pilco-Rivera/35bd4d12a17bdbc73a24b47395175f206f000090'],"[{'Citations': '1', 'Cite Methods': '1'}]"
2019,Remember and Forget for Experience Replay,['https://www.semanticscholar.org/paper/Remember-and-Forget-for-Experience-Replay-Novati-Koumoutsakos/0eefcf9b702b50b7c47300736c5ee0080a1639db'],"[{'Citations': '12', 'Highly Influenced Papers': '1', 'Cite Methods': '6', 'Cite Background': '1', 'Cite Results': '1', 'Twitter Mentions': '4'}]"
2019,Probabilistic Model-Based Dynamic Architecture Search,['https://www.semanticscholar.org/paper/Probabilistic-Model-Based-Dynamic-Architecture-Yoshinari-Uchida/f3f7511c292e318fc7d18a342e944e194927a6e8'],[{'Citations': '0'}]
2019,Talk The Walk: Navigating Grids in New York City through Grounded Dialogue,"['https://www.semanticscholar.org/paper/Talk-The-Walk%3A-Navigating-Grids-in-New-York-City-Vries-Shuster/c72f128a16dcd2dc05df023d0f8c5dcb44e57727', 'https://www.semanticscholar.org/paper/Talk-the-Walk%3A-Navigating-New-York-City-through-Vries-Shuster/56a0ead811a1bf15e42be8a9a007b0299636f213']","[{'Citations': '1', 'Cite Background': '1'}, {'Citations': '53', 'Highly Influenced Papers': '2', 'Cite Background': '32', 'Cite Methods': '8', 'Twitter Mentions': '16'}]"
2019,Large-scale classification of structured objects using a CRF with deep class embedding,['https://www.semanticscholar.org/paper/Large-scale-classification-of-structured-objects-a-Goldman-Goldberger/d056c8fc955787743d77ba5addcd5b9966d12b9e'],"[{'Citations': '1', 'Twitter Mentions': '3'}]"
2019,Deep Ensemble Bayesian Active Learning : Adressing the Mode Collapse issue in Monte Carlo dropout via Ensembles,['https://www.semanticscholar.org/paper/Deep-Ensemble-Bayesian-Active-Learning-%3A-Addressing-Pop-Fulop/105eafe731c13b4ba42f7de8817baff23dce593d'],"[{'Citations': '5', 'Cite Background': '3', 'Twitter Mentions': '4'}]"
2019,MixFeat: Mix Feature in Latent Space Learns Discriminative Space,['https://www.semanticscholar.org/paper/MixFeat%3A-Mix-Feature-in-Latent-Space-Learns-Space-Yaguchi-Shiratani/d93ac87d89b4d6676aaf195e2124870ccc62214d'],"[{'Citations': '3', 'Cite Methods': '1'}]"
2019,Question Generation using a Scratchpad Encoder,['https://www.semanticscholar.org/paper/Question-Generation-using-a-Scratchpad-Encoder-Benmalek-Khabsa/0eb709eedbca5652dfd4139181d8d62c23879183'],[{'Citations': '0'}]
2019,Interpreting Adversarial Robustness: A View from Decision Surface in Input Space,['https://www.semanticscholar.org/paper/Interpreting-Adversarial-Robustness%3A-A-View-from-in-Yu-Liu/28fdcbe150096451521240371fc5978c4f124afe'],"[{'Citations': '5', 'Highly Influenced Papers': '1', 'Cite Background': '3', 'Twitter Mentions': '13'}]"
2019,Sequenced-Replacement Sampling for Deep Learning,['https://www.semanticscholar.org/paper/Sequenced-Replacement-Sampling-for-Deep-Learning-Ho-Park/001b41a95b6a02486bcad6fb99d898ceb3629997'],"[{'Citations': '20', 'Twitter Mentions': '20'}]"
2019,Representation-Constrained Autoencoders and an Application to Wireless Positioning,['https://www.semanticscholar.org/paper/Representation-Constrained-Autoencoders-and-an-to-Huang-Gonultas/64a796aa0afdde220309c13d7e5862cb257f3249'],"[{'Citations': '1', 'Highly Influenced Papers': '1', 'Cite Methods': '1'}]"
2019,Learn From Neighbour: A Curriculum That Train Low Weighted Samples By Imitating,['https://www.semanticscholar.org/paper/Learn-From-Neighbour%3A-A-Curriculum-That-Train-Low-Sun-Wang/37adbe0e98d6438cc8a70f0a2dc32634191ec8be'],[{'Citations': '0'}]
2019,On the Statistical and Information Theoretical Characteristics of DNN Representations,['https://www.semanticscholar.org/paper/On-the-Statistical-and-Information-Theoretical-of-Choi-Rhee/1610599396c9532412ab26d8bee112cc974d0431'],[{'Citations': '0'}]
2019,Trajectory VAE for multi-modal imitation,['https://www.semanticscholar.org/paper/Trajectory-VAE-for-multi-modal-imitation-Lu-St%C3%BChmer/fc13774a01032f6ee321f2cfe547b92bc1120521'],[{'Citations': '0'}]
2019,SIMILE: Introducing Sequential Information towards More Effective Imitation Learning,['https://www.semanticscholar.org/paper/SIMILE%3A-Introducing-Sequential-Information-towards-Bai-Xie/93a53f4475a44f2bc2412f7ef483278fe6695f1c'],[{'Citations': '0'}]
2019,A   RECURRENT NEURAL CASCADE-BASED MODEL FOR CONTINUOUS-TIME DIFFUSION PROCESS,"['https://www.semanticscholar.org/paper/A-Recurrent-Neural-Cascade-based-Model-for-Lamprier/5f778939f5df42b086f007c4a1f317121488c114', 'https://www.semanticscholar.org/paper/A-Variational-Topological-Neural-Model-for-in-Lamprier/59e3a635d899efc4a731fb59c44fe6701250adc2']","[{'Citations': '1', 'Cite Background': '1'}, {'Citations': '2', 'Twitter Mentions': '2'}]"
2019,Multi-task Learning with Gradient Communication,['https://www.semanticscholar.org/paper/Multi-task-Learning-with-Gradient-Communication-Liu-Huang/9dc1641984d75016d750fbb73e0969a33418ec2a'],[{'Citations': '0'}]
2019,Improving Composition of Sentence Embeddings through the Lens of Statistical Relational Learning,['https://www.semanticscholar.org/paper/Improving-Composition-of-Sentence-Embeddings-the-of-Sileo-Cruys/4b9f218428d4a0baad22058d34bc36fff101e19f'],[{'Citations': '0'}]
2019,A Variational Autoencoder for Probabilistic Non-Negative Matrix Factorisation,['https://www.semanticscholar.org/paper/A-Variational-Autoencoder-for-Probabilistic-Matrix-Squires-Pr%C3%BCgel-Bennett/9aff17d7917f571491aaeba10cae1eae2eabe78f'],"[{'Citations': '3', 'Highly Influenced Papers': '1', 'Cite Background': '1', 'Cite Methods': '1'}]"
2019,Inferring Reward Functions from Demonstrators with Unknown Biases,['https://www.semanticscholar.org/paper/Inferring-Reward-Functions-from-Demonstrators-with-Shah-Gundotra/f2d9f4516c4570707be24580a4e8531db8d80138'],[{'Citations': '1'}]
2019,Low Latency Privacy Preserving Inference,['https://www.semanticscholar.org/paper/Low-Latency-Privacy-Preserving-Inference-Brutzkus-Elisha/610c67ffebfcd256b876f0dc6fa4cb75fbf9140d'],"[{'Citations': '16', 'Highly Influenced Papers': '3', 'Cite Background': '8', 'Cite Methods': '5', 'Cite Results': '1', 'Twitter Mentions': '3'}]"
2019,Ain't Nobody Got Time for Coding: Structure-Aware Program Synthesis from Natural Language,"[""https://www.semanticscholar.org/paper/Ain't-Nobody-Got-Time-For-Coding%3A-Structure-Aware-Bednarek-Piaskowski/3485d006b91ea3ecccf44b0456e1cb5d0aba2d87""]","[{'Citations': '4', 'Highly Influenced Papers': '2', 'Cite Methods': '4', 'Cite Background': '1', 'Twitter Mentions': '10'}]"
2019,Likelihood-based Permutation Invariant Loss Function for Probability Distributions,['https://www.semanticscholar.org/paper/Set-Cross-Entropy%3A-Likelihood-based-Permutation-for-Asai/a58502ee5fe41bd373126d611972df5af899b91d'],"[{'Citations': '3', 'Twitter Mentions': '3'}]"
2019,Learning to Progressively Plan,['https://www.semanticscholar.org/paper/Learning-to-Progressively-Plan-Chen-Tian/f300080f359116e347c2b26d6a91575fe6fdceab'],"[{'Citations': '5', 'Cite Methods': '2', 'Cite Background': '1', 'Twitter Mentions': '19'}]"
2019,"CNNSAT: Fast, Accurate Boolean Satisfiability using Convolutional Neural Networks",['https://www.semanticscholar.org/paper/CNNSAT%3A-Fast%2C-Accurate-Boolean-Satisfiability-using-Wang-Gao/9e72064bdfed18f5dc7e2cbff280ae22f8bcf076'],[{'Citations': '0'}]
2019,Transferring SLU Models in Novel Domains,['https://www.semanticscholar.org/paper/Transferring-SLU-Models-in-Novel-Domains-Tang-Mo/c766362ee2d9ad8e6736d824bd0f7b23f6fd1d05'],[{'Citations': '0'}]
2019,Fake Sentence Detection as a Training Task for Sentence Encoding,['https://www.semanticscholar.org/paper/Fake-Sentence-Detection-as-a-Training-Task-for-Ranjan-Kwon/2fa45a5b0421578a9a0d5124678dafc689e2bf82'],"[{'Citations': '3', 'Cite Background': '1', 'Cite Methods': '1', 'Cite Results': '1', 'Twitter Mentions': '27'}]"
2019,Q-map: a Convolutional Approach for Goal-Oriented Reinforcement Learning,['https://www.semanticscholar.org/paper/Q-map%3A-a-Convolutional-Approach-for-Goal-Oriented-Pardo-Levdik/e784986bcb4698de5be6317e5871d93b5af1cfb7'],"[{'Citations': '2', 'Cite Background': '1', 'Twitter Mentions': '153'}]"
2019,Inter-BMV: Interpolation with Block Motion Vectors for Fast Semantic Segmentation on Video,['https://www.semanticscholar.org/paper/Inter-BMV%3A-Interpolation-with-Block-Motion-Vectors-Jain-Gonzalez/d94395882da6da17cee0a6ea6f1058314f091f05'],"[{'Citations': '1', 'Highly Influenced Papers': '1', 'Cite Background': '1', 'Cite Methods': '1'}]"
2019,3D-RelNet: Joint Object and Relational Network for 3D Prediction,['https://www.semanticscholar.org/paper/3D-RelNet%3A-Joint-Object-and-Relational-Network-for-Kulkarni-Misra/1dd676483a3680d5b782aab0520c8a42370aea9d'],"[{'Citations': '5', 'Cite Background': '3'}]"
2019,Image Score: how to select useful samples,['https://www.semanticscholar.org/paper/Image-Score%3A-How-to-Select-Useful-Samples-Zuo-Wu/cca75a00ae892f7dea139d7d02d0551e34c42131'],[{'Citations': '1'}]
2019,Learning Neuron Non-Linearities with Kernel-Based Deep Neural Networks,['https://www.semanticscholar.org/paper/Learning-Neuron-Non-Linearities-with-Kernel-Based-Marra-Zanca/d73d4222ce28a24fbf18b81973dcdfcf1db44058'],"[{'Citations': '2', 'Cite Methods': '1', 'Twitter Mentions': '5'}]"
2019,DelibGAN: Coarse-to-Fine Text Generation via Adversarial Network,['https://www.semanticscholar.org/paper/DelibGAN%3A-Coarse-to-Fine-Text-Generation-via-Wang-Wan/35b78f5eb2db134399db74aa19513a7070253135'],[{'Citations': '0'}]
2019,High Resolution and Fast Face Completion via Progressively Attentive GANs,['https://www.semanticscholar.org/paper/High-Resolution-and-Fast-Face-Completion-via-GANs-Chen-Nie/4eefbcdc25db49c7a4fa1f2443f37f522e35b5d2'],[{'Citations': '0'}]
2019,Unsupervised Disentangling Structure and Appearance,['https://www.semanticscholar.org/paper/Unsupervised-Disentangling-Structure-and-Appearance-Wu-Cao/77fa5f24fd9e8571d53cfff3cf2d655a1fcebe38'],[{'Citations': '0'}]
2019,Language Model Pre-training for Hierarchical Document Representations,['https://www.semanticscholar.org/paper/Language-Model-Pre-training-for-Hierarchical-Chang-Toutanova/ba69c46c62b525941e91d0788d20b6ef91847cc4'],"[{'Citations': '8', 'Cite Background': '4', 'Cite Methods': '1', 'Cite Results': '1'}]"
2019,Human Action Recognition Based on Spatial-Temporal Attention,['https://www.semanticscholar.org/paper/Human-Action-Recognition-Based-on-Spatial-Temporal-Chan-Tian/9430e164d44c8a6cd23e7172785a5c115942d8a6'],[{'Citations': '0'}]
2019,Adversarial Attacks for Optical Flow-Based Action Recognition Classifiers,['https://www.semanticscholar.org/paper/Adversarial-Attacks-for-Optical-Flow-Based-Action-Inkawhich-Inkawhich/12cde6fe2816a465210d6b6a0e6166f73a686bbf'],"[{'Citations': '6', 'Cite Background': '2'}]"
2019,Computing committor functions for the study of rare events using deep learning with importance sampling,"['https://www.semanticscholar.org/paper/Computing-Committor-Functions-for-the-Study-of-Rare-Li-Lin/e99e1e51ee8f96c8328e3814593c16cfee3344d0', 'https://www.semanticscholar.org/paper/Committor-Functions-for-the-Study-of-Rare-Events-Li-Lin/e71f124e40c89ca74d3f7e4d2e64ebf5d8795837']","[{'Citations': '1', 'Cite Background': '1'}, {'Citations': '0'}]"
2019,(Unconstrained) Beam Search is Sensitive to Large Search Discrepancies,['https://www.semanticscholar.org/paper/Unconstrained)-Beam-Search-is-Sensitive-to-Large-Cohen-Beck/4a310939f1a53a3074473e76bc3ea145aa5b00fa'],"[{'Citations': '1', 'Cite Background': '1'}]"
2019,Multi-turn Dialogue Response Generation in an Adversarial Learning Framework,['https://www.semanticscholar.org/paper/Multi-turn-Dialogue-Response-Generation-in-an-Olabiyi-Salimov/7f1e1331cfa790d92da2ebeab234847d00862288'],"[{'Citations': '14', 'Highly Influenced Papers': '2', 'Cite Background': '8', 'Cite Methods': '6', 'Cite Results': '1', 'Twitter Mentions': '10'}]"
2019,Zero-Resource Multilingual Model Transfer: Learning What to Share,['https://www.semanticscholar.org/paper/Zero-Resource-Multilingual-Model-Transfer%3A-Learning-Chen-Awadallah/13dbb2c8a2c7cb3fa066c2d44f93e4a86418596e'],"[{'Citations': '10', 'Highly Influenced Papers': '1', 'Cite Background': '5', 'Cite Methods': '1', 'Twitter Mentions': '4'}]"
2019,Inducing Cooperation via Learning to reshape rewards in semi-cooperative multi-agent reinforcement learning,['https://www.semanticscholar.org/paper/Inducing-Cooperation-via-Learning-to-reshape-in-Hostallero-Kim/9447c05324d0a1aa7b9ed570392a60478592487f'],[{'Citations': '0'}]
2019,VECTORIZATION METHODS IN RECOMMENDER SYSTEM,['https://www.semanticscholar.org/paper/VECTORIZATION-METHODS-IN-RECOMMENDER-SYSTEM-Sun-Wang/f792f0c42017a819595d1040423c64d207f005c0'],[{'Citations': '0'}]
2019,The Forward-Backward Embedding of Directed Graphs,['https://www.semanticscholar.org/paper/The-Forward-Backward-Embedding-of-Directed-Graphs-Bonald-Lara/c8213402430233cb7942dfa57f86e714302dbbce'],[{'Citations': '0'}]
2019,Provable Guarantees on Learning Hierarchical Generative Models with Deep CNNs,['https://www.semanticscholar.org/paper/Provable-Guarantees-on-Learning-Hierarchical-Models-Malach-Shalev-Shwartz/0e15c8ec98d1af6acba90906b61aebee3fdcf218'],[{'Citations': '0'}]
2019,Contextualized Role Interaction for Neural Machine Translation,['https://www.semanticscholar.org/paper/Contextualized-Role-Interaction-for-Neural-Machine-Weissenborn-Kiela/85265ad5c8cc99d87a3812a4fa42364e4c447d21'],[{'Citations': '2'}]
2019,Dual Skew Divergence Loss for Neural Machine Translation,['https://www.semanticscholar.org/paper/Dual-Skew-Divergence-Loss-for-Neural-Machine-Xiao-Wu/13ba6adc582dffbee03fba3b06a274ba36fe4c07'],"[{'Citations': '2', 'Highly Influenced Papers': '1', 'Cite Background': '2', 'Cite Methods': '1'}]"
2019,On Accurate Evaluation of GANs for Language Generation,['https://www.semanticscholar.org/paper/On-Accurate-Evaluation-of-GANs-for-Language-Semeniuta-Severyn/2001dd627fc2634ca12c240bfe4022ca337dffdd'],"[{'Citations': '34', 'Highly Influenced Papers': '9', 'Cite Background': '24', 'Cite Methods': '12', 'Cite Results': '3'}]"
2019,Zero-shot Dual Machine Translation,['https://www.semanticscholar.org/paper/Zero-Shot-Dual-Machine-Translation-Sestorain-Ciaramita/6f04a16b2557a5701778838295be9ab0077f1955'],"[{'Citations': '10', 'Highly Influenced Papers': '2', 'Cite Background': '5', 'Cite Methods': '4', 'Cite Results': '2', 'Twitter Mentions': '22'}]"
2019,Towards the Latent Transcriptome,['https://www.semanticscholar.org/paper/Towards-the-Latent-Transcriptome-Trofimov-Dutil/852dc03ab066bbb3b40988e649bfce48784affa5'],"[{'Citations': '5', 'Twitter Mentions': '5'}]"
2019,On the Relationship between Neural Machine Translation and Word Alignment,['https://www.semanticscholar.org/paper/On-the-Relationship-between-Neural-Machine-and-Word-Li-Liu/cbddbf236dd03713b11b2d69cdd1b00b964e29e9'],[{'Citations': '0'}]
2019,"FROM DEEP LEARNING TO DEEP DEDUCING: AUTOMATICALLY TRACKING DOWN NASH EQUILIBRIUM THROUGH AUTONOMOUS NEURAL AGENT, A POSSIBLE MISSING STEP TOWARD GENERAL A.I.",['https://www.semanticscholar.org/paper/FROM-DEEP-LEARNING-TO-DEEP-DEDUCING%3A-AUTOMATICALLY-Wang/8f7df08534f148b40cc0458947535eafb94456dc'],[{'Citations': '0'}]
2019,Neural Predictive Belief Representations,['https://www.semanticscholar.org/paper/Neural-Predictive-Belief-Representations-Guo-Azar/f4a0006ca411f102833b5b73248d23fc51086180'],"[{'Citations': '13', 'Highly Influenced Papers': '3', 'Cite Background': '9', 'Cite Methods': '5', 'Twitter Mentions': '8'}]"
2019,Accidental exploration through value predictors,['https://www.semanticscholar.org/paper/Accidental-exploration-through-value-predictors-Kisielewski-Lesniak/9bddee429885de3f979d945ac48cf17f18c3b7d6'],[{'Citations': '0'}]
2019,Neural Model-Based Reinforcement Learning for Recommendation,"['https://www.semanticscholar.org/paper/Neural-Model-Based-Reinforcement-Learning-for-Chen-Li/e80a21069f3a551cb7832d0cf8262821f5f422ea', 'https://www.semanticscholar.org/paper/Generative-Adversarial-User-Model-for-Reinforcement-Chen-Li/16481307a862ddae514045b13b944ca043c36a4b']","[{'Citations': '3', 'Highly Influenced Papers': '1', 'Cite Background': '2', 'Cite Methods': '1', 'Twitter Mentions': '2'}, {'Citations': '14', 'Cite Background': '8', 'Cite Methods': '6'}]"
