year,title,citations,cite_background,cite_methods,cite_results,twitter_mentions,highly_influenced_papers
2019,ADAPTIVE NETWORK SPARSIFICATION VIA DEPENDENT VARIATIONAL BETA-BERNOULLI DROPOUT,5,1,2,0,2,0
2019,Curiosity-Driven Experience Prioritization via Density Estimation,16,4,7,0,6,0
2019,SEQUENCE MODELLING WITH AUTO-ADDRESSING AND RECURRENT MEMORY INTEGRATING NETWORKS,0,0,0,0,0,0
2019,Log Hyperbolic Cosine Loss Improves Variational Auto-Encoder,2,0,0,0,0,0
2019,Computation-Efficient Quantization Method for Deep Neural Networks,2,0,1,0,0,0
2019,EFFICIENT SEQUENCE LABELING WITH ACTOR-CRITIC TRAINING,2,0,1,0,3,0
2019,Unsupervised Exploration with Deep Model-Based Reinforcement Learning,1,1,1,0,0,0
2019,Unification of  Recurrent   Neural Network Architectures and Quantum Inspired Stable Design ,0,0,0,0,0,0
2019,Text Infilling,14,8,7,2,8,4
2019,Skip-gram word embeddings in hyperbolic space,13,5,3,0,10,1
2019,EXPLORATION OF EFFICIENT ON-DEVICE ACOUSTIC MODELING WITH NEURAL NETWORKS,0,0,0,0,0,0
2019,The Variational Deficiency Bottleneck,4,2,1,0,0,1
2019,Dataset Distillation,26,8,8,0,115,2
2019,DecayNet: A Study on the Cell States of Long Short Term Memories,0,0,0,0,0,0
2019,k-Nearest Neighbors by Means of Sequence to Sequence Deep Neural Networks and Memory Networks,7,0,0,0,7,0
2019,Towards More Theoretically-Grounded Particle Optimization Sampling for Deep Learning,0,0,0,0,0,0
2019,Gaussian-gated LSTM: Improved convergence by reducing state updates,2,1,1,0,0,0
2019,Greedy Attack and Gumbel Attack: Generating Adversarial Examples for Discrete Data,19,12,9,0,14,4
2019,Characterizing Malicious Edges targeting on Graph Neural Networks,3,1,1,0,0,2
2019,Graph2Seq: Scalable Learning Dynamics for Graphs,7,6,1,0,3,1
2019,Unsupervised Word Discovery with Segmental Neural Language Models,7,6,1,2,13,1
2019,"A bird's eye view on coherence, and a worm's eye view on cohesion",1,0,1,0,2,0
2019,State-Regularized Recurrent Networks,7,2,1,0,3,0
2019,DEEP GRAPH TRANSLATION,8,4,3,0,9,0
2019,Canonical Correlation Analysis with Implicit Distributions,0,0,0,0,0,0
2019,Neural Distribution Learning for generalized time-to-event prediction,0,0,0,0,0,0
2019,Inference of unobserved event streams with neural Hawkes particle smoothing,0,0,0,0,0,0
2019,Countdown Regression: Sharp and Calibrated Survival Predictions,7,3,1,0,17,1
2019,Discrete Structural Planning for Generating Diverse Translations,0,0,0,0,0,0
2019,Feature quantization for parsimonious and interpretable predictive models,1,0,0,0,0,0
2019,Hierarchical Bayesian Modeling for Clustering Sparse Sequences in the Context of Group Profiling,0,0,0,0,0,0
2019,Clinical Risk: wavelet reconstruction networks for marked point processes,1,1,1,0,0,0
2019,Interpreting Layered Neural Networks via Hierarchical Modular Representation,1,1,0,0,4,0
2019,Learning Graph Representations by Dendrograms,4,0,0,0,4,0
2019,Fast Binary Functional Search on Graph,0,0,0,0,0,0
2019,HyperGAN:  Exploring the Manifold of Neural Networks,0,0,0,0,0,0
2019,Correction Networks: Meta-Learning for Zero-Shot Learning,2,0,2,0,0,0
2019,NUTS: Network for Unsupervised Telegraphic Summarization,0,0,0,0,0,0
2019,The wisdom of the crowd: reliable deep reinforcement learning through ensembles of Q-functions,1,0,0,0,0,0
2019,Co-manifold learning with missing data,1,1,0,0,3,0
2019,Training generative latent models  by variational f-divergence minimization,3,2,0,1,0,1
2019,Improved Gradient Estimators for Stochastic Discrete Variables,0,0,0,0,0,0
2019,AutoLoss: Learning Discrete Schedule for Alternate Optimization,8,3,5,1,10,0
2019,Spread Divergences,1,0,0,0,4,0
2019,Explicit Information Placement on Latent Variables using Auxiliary Generative Modelling Task,1,1,0,0,0,0
2019,Convergence Properties of Deep Neural Networks on Separable Data,15,11,0,0,34,2
2019,Meta-Learning with Individualized Feature Space for Few-Shot Classification,1,1,0,0,0,1
2019,Neural Regression Tree,3,1,1,0,1,0
2019,Learning Corresponded Rationales for Text Matching,7,3,3,0,0,0
2019,Differentiable Expected BLEU for Text Generation,1,1,1,1,0,1
2019,Cautious Deep Learning,13,4,3,0,28,1
2019,Success at any cost: value constrained model-free continuous control,0,0,0,0,0,0
2019,Learning Hash Codes via Hamming Distance Targets,1,0,1,0,2,0
2019,Interactive Parallel Exploration for Reinforcement Learning in Continuous Action Spaces,0,0,0,0,0,0
2019,A Proposed Hierarchy of Deep Learning Tasks,0,0,0,0,0,0
2019,Multi-Grained Entity Proposal Network for Named Entity Recognition,1,0,0,0,0,0
2019,Massively Parallel Hyperparameter Tuning,39,17,18,2,54,8
2019,Dynamic Graph Representation Learning via Self-Attention Networks,22,13,6,1,2,4
2019,Denoise while Aggregating: Collaborative Learning in Open-Domain Question Answering,0,0,0,0,0,0
2019,Are Generative Classifiers More Robust to Adversarial Attacks?,18,8,6,3,13,3
2019,Sentence Encoding with Tree-Constrained Relation Networks,1,0,0,0,15,0
2019,Exploiting Cross-Lingual Subword Similarities in Low-Resource Document Classification,2,2,0,0,0,0
2019,Exploiting Environmental Variation to Improve Policy Robustness in  Reinforcement Learning,0,0,0,0,0,0
2019,DOMAIN ADAPTATION VIA DISTRIBUTION AND REPRESENTATION MATCHING: A CASE STUDY ON TRAINING DATA SELECTION VIA REINFORCEMENT LEARNING,0,0,0,0,0,0
2019,Assumption Questioning: Latent Copying and Reward Exploitation in Question Generation,0,0,0,0,0,0
2019,Using Word Embeddings to Explore the Learned Representations of Convolutional Neural Networks,0,0,0,0,0,0
2019,Learning to control self-assembling morphologies: a study of generalization via modularity,8,3,2,0,14,0
2019,End-to-End Hierarchical Text Classification with Label Assignment Policy,3,2,1,0,0,0
2019,SynonymNet: Multi-context Bilateral Matching for Entity Synonyms,1,1,1,0,8,1
2019,TopicGAN: Unsupervised Text Generation from Explainable Latent Topics,0,0,0,0,0,0
2019,ON THE EFFECTIVENESS OF TASK GRANULARITY FOR TRANSFER LEARNING,12,4,0,0,0,1
2019,Neural Networks for Modeling Source Code Edits,5,3,0,0,0,0
2019,COMPOSITION AND DECOMPOSITION OF GANS,0,0,0,0,4,0
2019,"Unicorn: Continual learning with a universal, off-policy agent",27,15,9,1,34,2
2019,Understanding the Asymptotic Performance of Model-Based RL Methods,2,2,0,0,0,0
2019,Dynamic Pricing on E-commerce Platform with Deep Reinforcement Learning,1,0,0,0,0,0
2019,Coupled Recurrent Models for Polyphonic Music Composition,6,0,0,0,6,0
2019,From Nodes to Networks: Evolving Recurrent Neural Networks,28,9,6,1,18,4
2019,Lyapunov-based Safe Policy Optimization,20,4,2,1,9,1
2019,Composing Entropic Policies using Divergence Correction,1,1,1,0,0,1
2019,Accelerated Gradient Flow for Probability Distributions,9,6,4,2,3,1
2019,Constraining Action Sequences with Formal Languages for Deep Reinforcement Learning,0,0,0,0,0,0
2019,What Would pi* Do?: Imitation Learning via Off-Policy Reinforcement Learning,0,0,0,0,0,0
2019,Boosting Trust Region Policy Optimization by Normalizing flows Policy,8,5,3,0,5,0
2019,Architecture Compression,0,0,0,0,2,0
2019,Super-Resolution via Conditional Implicit Maximum Likelihood Estimation,2,0,2,0,0,0
2019,A Better Baseline for Second Order Gradient Estimation in Stochastic Computation Graphs,1,0,1,0,0,0
2019,Reinforced Pipeline Optimization: Behaving Optimally with Non-Differentiabilities,0,0,0,0,0,0
2019,An Active Learning Framework for Efficient Robust Policy Search,6,0,0,0,6,0
2019,Model-Agnostic Meta-Learning for Multimodal Task Distributions,1,0,0,0,0,0
2019,Teaching to Teach by Structured Dark Knowledge,0,0,0,0,0,0
2019,Constrained Bayesian Optimization for Automatic Chemical Design,30,12,6,0,0,2
2019,Transfer Value or Policy? A Value-centric Framework Towards Transferrable Continuous Reinforcement Learning,0,0,0,0,0,0
2019,Understanding GANs via Generalization Analysis for Disconnected Support,0,0,0,0,0,0
2019,Ergodic Measure Preserving Flows,3,3,2,0,0,1
2019,Sparse Binary Compression: Towards Distributed Deep Learning with minimal Communication,37,18,18,0,10,7
2019,"S-System, Geometry, Learning, and Optimization: A Theory of Neural Networks",0,0,0,0,0,0
2019,Lorentzian Distance Learning,7,3,2,0,0,1
2019,W2GAN: RECOVERING AN OPTIMAL TRANSPORT MAP WITH A GAN,2,0,0,0,0,0
2019,A Differentiable Self-disambiguated Sense Embedding Model via Scaled Gumbel Softmax,1,0,1,0,0,0
2019,On the Computational Inefficiency of Large Batch Sizes for Stochastic Gradient Descent,24,15,2,2,0,1
2019,Three continual learning scenarios and a case for generative replay,0,0,0,0,0,0
2019,A More Globally Accurate Dimensionality Reduction Method Using Triplets,7,0,2,0,0,0
2019,Learning Kolmogorov Models for Binary Random Variables,1,0,1,0,5,0
2019,Laplacian Smoothing Gradient Descent,15,7,6,0,37,3
2019,Language Modeling Teaches You More Syntax than Translation Does: Lessons Learned Through Auxiliary Task Analysis,26,9,4,1,14,1
2019,Conscious Inference for Object Detection,0,0,0,0,0,0
2019,Learning Gibbs-regularized GANs with variational discriminator reparameterization,0,0,0,0,0,0
2019,DynCNN: An Effective Dynamic Architecture on Convolutional Neural Network for Surveillance Videos,0,0,0,0,0,0
2019,Expressiveness in Deep Reinforcement Learning,0,0,0,0,0,0
2019,Exploring Curvature Noise in Large-Batch Stochastic Optimization,0,0,0,0,0,0
2019,Layerwise Recurrent Autoencoder for General Real-world Traffic Flow Forecasting,1,0,0,0,0,0
2019,An experimental study of layer-level training speed and its impact on generalization,0,0,0,0,0,0
2019,DEEP ADVERSARIAL FORWARD MODEL,0,0,0,0,0,0
2019,Learning models for visual 3D localization with implicit mapping,15,7,9,0,0,2
2019,End-to-End Learning of Video Compression Using Spatio-Temporal Autoencoders,4,2,0,0,0,0
2019,Augment your batch: better training with larger batches,11,3,2,2,2,1
2019,Unsupervised Neural Multi-Document Abstractive Summarization of Reviews,0,0,0,0,0,0
2019,Automatic generation of object shapes with desired functionalities,8,0,0,0,8,0
2019,Hybrid Policies Using Inverse Rewards for Reinforcement Learning,0,0,0,0,0,0
2019,Sample Efficient Deep Neuroevolution in Low Dimensional Latent Space,0,0,0,0,0,0
2019,Semi-supervised Learning with Multi-Domain Sentiment Word Embeddings,0,0,0,0,0,0
2019,Teacher Guided Architecture Search,6,2,2,0,7,1
2019,A Convergent Variant of the Boltzmann Softmax Operator in Reinforcement Learning,0,0,0,0,0,0
2019,GraphSeq2Seq: Graph-Sequence-to-Sequence for Neural Machine Translation,1,1,0,0,0,0
2019,Understanding the Effectiveness of Lipschitz-Continuity in Generative Adversarial Nets,7,3,0,0,21,0
2019,Hierarchically-Structured Variational Autoencoders for Long Text Generation,1,1,0,0,0,0
2019,Learning Representations in Model-Free Hierarchical Reinforcement Learning,14,5,5,0,25,0
2019,Towards Decomposed Linguistic Representation with Holographic Reduced Representation,2,0,1,0,0,0
2019,Quality Evaluation of GANs Using Cross Local Intrinsic Dimensionality,2,1,0,0,0,0
2019,Deep processing of structured data,1,0,0,0,0,0
2019,Predictive Uncertainty through Quantization,39,0,0,0,39,0
2019,TherML: The Thermodynamics of Machine Learning,9,4,1,0,118,0
2019,Countering Language Drift via Grounding,11,10,5,0,0,3
2019,Amortized Context Vector Inference for Sequence-to-Sequence Networks,2,0,0,0,2,0
2019,Coverage and Quality Driven Training of Generative Image Models,5,0,2,1,0,0
2019,Switching Linear Dynamics for Variational Bayes Filtering,4,1,1,0,0,0
2019,SupportNet: solving catastrophic forgetting in class incremental learning with support data,14,9,7,0,11,1
2019,Unsupervised Learning  of Sentence Representations Using Sequence Consistency,3,0,0,0,0,0
2019,Recurrent Kalman Networks: Factorized Inference in High-Dimensional Deep Feature Spaces,5,0,1,0,0,1
2019,Shallow Learning For Deep Networks,2,0,0,0,0,0
2019,A Solution to China Competitive Poker Using Deep Learning,0,0,0,0,0,0
2019,A NOVEL VARIATIONAL FAMILY FOR HIDDEN NON-LINEAR MARKOV MODELS,7,2,4,0,7,0
2019,GenEval: A Benchmark Suite for Evaluating Generative Models,0,0,0,0,0,0
2019,Making Convolutional Networks Shift-Invariant Again,60,32,22,0,11,8
2019,Deconfounding Reinforcement Learning in Observational Settings,13,9,4,0,4,2
2019,Incremental Hierarchical Reinforcement Learning with Multitask LMDPs,0,0,0,0,0,0
2019,Exploration by Uncertainty in Reward Space,0,0,0,0,0,0
2019,Shrinkage-based Bias-Variance Trade-off for Deep Reinforcement Learning,2,2,0,0,0,0
2019,Improving On-policy Learning with Statistical Reward Accumulation,11,0,0,0,11,0
2019,Guided Exploration in Deep Reinforcement Learning,0,0,0,0,0,0
2019,Probabilistic Knowledge Graph Embeddings,3,2,1,0,0,0
2019,Accelerated Value Iteration via Anderson Mixing,0,0,0,0,0,0
2019,Safe Policy Learning from Observations,4,1,1,0,10,0
2019,Importance Resampling for Off-policy Policy Evaluation,0,0,0,0,0,0
2019,Mimicking actions is a good strategy for beginners: Fast Reinforcement Learning with Expert Action Sequences,0,0,0,0,0,0
2019,Convergent Reinforcement Learning with Function Approximation: A Bilevel Optimization Perspective,4,3,0,0,0,1
2019,Unsupervised Emergence of Spatial Structure from Sensorimotor Prediction,1,1,0,0,0,0
2019,Where Off-Policy Deep Reinforcement Learning Fails,2,2,0,0,0,0
2019,Exploration by random network distillation,191,118,86,10,0,57
2019,Learning State Representations in Complex Systems with Multimodal Data,1,0,1,0,8,0
2019,EMI: Exploration with Mutual Information Maximizing State and Action Embeddings,4,4,0,0,0,0
2019,P^2IR: Universal Deep Node Representation via Partial Permutation Invariant Set Functions,0,0,0,0,0,0
2019,Auto-Encoding Knockoff Generator for FDR  Controlled Variable Selection,6,6,0,1,0,0
2019,Learning Cross-Lingual Sentence Representations via a Multi-task Dual-Encoder Model,22,11,8,1,0,3
2019,Graph Generation via Scattering,1,0,0,0,0,0
2019,Context Mover's Distance & Barycenters: Optimal transport of contexts for building representations,7,2,4,0,0,0
2019,Pixel Chem: A Representation for Predicting Material Properties with Neural Network,0,0,0,0,0,0
2019,Using Deep Siamese Neural Networks to Speed up Natural Products Research,0,0,0,0,0,0
2019,Modeling Dynamics of Biological Systems with Deep Generative Neural Networks,2,0,0,0,23,0
2019,Zero-shot Learning for Speech Recognition with Universal Phonetic Model,2,1,0,0,0,0
2019,CAML: Fast Context Adaptation via Meta-Learning,60,25,21,1,23,4
2019,Interactive Agent Modeling by Learning to Probe,1,0,0,0,4,0
2019,Unified recurrent network for many feature types,0,0,0,0,2,0
2019,Differential Equation Networks,0,0,0,0,0,0
2019,Adversarial Audio Super-Resolution with Unsupervised Feature Losses,1,1,1,0,0,0
2019,Learning powerful policies and better dynamics models by encouraging consistency,0,0,0,0,0,0
2019,Selectivity metrics can overestimate the selectivity of units: a case study on AlexNet,1,1,0,0,0,0
2019,Decoupling feature extraction from policy learning: assessing benefits of state representation learning in goal based robotics,12,7,1,0,8,0
2019,Transferrable End-to-End Learning for Protein Interface Prediction,5,1,2,0,0,0
2019,Visual Imitation Learning with Recurrent Siamese Networks,1,0,0,0,0,0
2019,Self-Supervised Generalisation with Meta Auxiliary Learning,15,8,5,1,5,2
2019,GRAPH TRANSFORMATION POLICY NETWORK FOR CHEMICAL REACTION PREDICTION,18,5,3,0,0,1
2019,DiffraNet: Automatic Classification of Serial Crystallography Diffraction Patterns,1,0,0,0,0,0
2019,Exploring the interpretability of LSTM neural networks over multi-variable data,19,10,6,0,0,2
2019,Parameter efficient training of deep convolutional neural networks by dynamic sparse reparameterization,29,17,11,1,0,8
2019,An Energy-Based Framework for Arbitrary Label Noise Correction,0,0,0,0,0,0
2019,Incremental Few-Shot Learning with Attention Attractor Networks,29,14,7,0,6,3
2019,Targeted Adversarial Examples for Black Box Audio Systems,39,22,12,1,64,6
2019,End-to-End Multi-Lingual Multi-Speaker Speech Recognition,1,1,0,0,0,0
2019,Policy Generalization In Capacity-Limited Reinforcement Learning,2,2,0,0,0,1
2019,Learning Neural Random Fields with Inclusive Auxiliary Generators,10,4,2,2,4,0
2019,Learning Disentangled Representations with Reference-Based Variational Autoencoders,10,3,3,1,3,0
2019,Recycling the discriminator for improving the inference mapping of GAN,0,0,0,0,0,0
2019,On Difficulties of Probability Distillation,0,0,0,0,0,0
2019,AIM: Adversarial Inference by Matching Priors and Conditionals,0,0,0,0,0,0
2019,Deep Reinforcement Learning of Universal Policies with Diverse Environment Summaries,0,0,0,0,0,0
2019,Gradient Acceleration in Activation Functions,2,1,0,0,222,0
2019,COLLABORATIVE MULTIAGENT REINFORCEMENT LEARNING  IN HOMOGENEOUS SWARMS,3,2,0,0,0,0
2019,Generative adversarial interpolative autoencoding: adversarial training on latent space interpolations encourages convex latent distributions,15,10,4,0,20,1
2019,Beyond Winning and Losing: Modeling Human Motivations and Behaviors with Vector-valued Inverse Reinforcement Learning,0,0,0,0,0,0
2019,MLPrune: Multi-Layer Pruning for Automated Neural Network Compression,7,4,4,0,0,2
2019,Offline Deep models calibration with bayesian neural networks,0,0,0,0,0,0
2019,Successor Uncertainties: exploration and uncertainty in temporal difference learning,6,3,2,0,9,0
2019,Adversarially Robust Training through Structured Gradient Regularization,11,3,6,0,6,3
2019,MERCI: A NEW METRIC TO EVALUATE THE CORRELATION BETWEEN PREDICTIVE UNCERTAINTY AND TRUE ERROR,0,0,0,0,0,0
